text_i,text_j,cor
Do things according to a plan.,Make myself the center of attention.,0.09244247022534863
Have frequent mood swings.,Make myself the center of attention.,-0.03854625524189694
Take control of things.,Make myself the center of attention.,-0.24970346805060256
Try to understand myself.,Make myself the center of attention.,-0.02140818973810382
Have a good word for everyone.,Make myself the center of attention.,-0.022217967342647943
Listen to my conscience.,Make myself the center of attention.,0.09116232094643988
Only feel comfortable with friends.,Make myself the center of attention.,0.23289586689268543
React quickly.,Make myself the center of attention.,-0.16856685002603725
Prefer to stick with things that I know.,Make myself the center of attention.,-0.13777948005365523
Contradict others.,Make myself the center of attention.,0.176805947493814
Do more than what's expected of me.,Make myself the center of attention.,0.0023344898310380655
Love to eat.,Make myself the center of attention.,-0.07354563397892261
Enjoy being reckless.,Make myself the center of attention.,-0.2593407900899672
Enjoy thinking about things.,Make myself the center of attention.,-0.007232357310921221
Believe that I am better than others.,Make myself the center of attention.,0.2607244795430274
Carry out my plans.,Make myself the center of attention.,-0.030858857886184088
Get overwhelmed by emotions.,Make myself the center of attention.,-0.02514910906426458
Love life.,Make myself the center of attention.,-0.14654860824133725
Tend to vote for conservative political candidates.,Make myself the center of attention.,-0.0032986766577328525
Am not interested in other people's problems.,Make myself the center of attention.,0.012619690670859803
Make rash decisions.,Make myself the center of attention.,0.1968384232200353
Am not easily bothered by things.,Make myself the center of attention.,0.02112424579442573
Am hard to get to know.,Make myself the center of attention.,-0.21221774949715796
Spend time reflecting on things.,Make myself the center of attention.,0.057466712425665624
Think that all will be well.,Make myself the center of attention.,-0.09115088224571402
Know how to get things done.,Make myself the center of attention.,-0.04990801964783339
Rarely get irritated.,Make myself the center of attention.,-0.029531950142083794
Prefer to be alone.,Make myself the center of attention.,-0.26425867443851586
Do not like art.,Make myself the center of attention.,0.031751896068612645
Cheat to get ahead.,Make myself the center of attention.,0.1975066931493829
Often forget to put things back in their proper place.,Make myself the center of attention.,0.09504369349517135
Feel desperate.,Make myself the center of attention.,0.01976116529848487
Wait for others to lead the way.,Make myself the center of attention.,-0.2223447694137408
Seldom get emotional.,Make myself the center of attention.,-0.04980522842507993
Look down on others.,Make myself the center of attention.,0.16105142163383634
Break rules.,Make myself the center of attention.,0.23165969393543023
Stumble over my words.,Make myself the center of attention.,0.0895938868326076
Like to take it easy.,Make myself the center of attention.,-0.02765232962349138
Dislike changes.,Make myself the center of attention.,-0.10985478477391758
Love a good fight.,Make myself the center of attention.,0.2039934845088287
Set high standards for myself and others.,Make myself the center of attention.,-0.06055045990216978
Rarely overindulge.,Make myself the center of attention.,-0.1140378219833089
Act wild and crazy.,Make myself the center of attention.,-0.39042582795779185
Am not interested in abstract ideas.,Make myself the center of attention.,-0.009223273533514993
Think highly of myself.,Make myself the center of attention.,0.2602883084317582
Find it difficult to get down to work.,Make myself the center of attention.,0.07133803417310605
Remain calm under pressure.,Make myself the center of attention.,0.0316721963394534
Look at the bright side of life.,Make myself the center of attention.,-0.12370501645761167
Believe that too much tax money goes to support artists.,Make myself the center of attention.,0.01970851087019232
Tend to dislike soft-hearted people.,Make myself the center of attention.,0.06732926678932852
Like to act on a whim.,Make myself the center of attention.,0.23599308706778627
Am relaxed most of the time.,Make myself the center of attention.,0.038469927473676904
Often feel uncomfortable around others.,Make myself the center of attention.,-0.2512672434154922
Seldom daydream.,Make myself the center of attention.,-0.034335582437101615
Distrust people.,Make myself the center of attention.,-0.0584295748053324
Misjudge situations.,Make myself the center of attention.,0.014739899602227175
Seldom get mad.,Make myself the center of attention.,-0.055309760707611545
Want to be left alone.,Make myself the center of attention.,-0.22964645552144575
Do not like poetry.,Make myself the center of attention.,0.0012964491411001173
Put people under pressure.,Make myself the center of attention.,0.2315376603855818
Leave a mess in my room.,Make myself the center of attention.,0.08445439604925196
Feel that my life lacks direction.,Make myself the center of attention.,0.052026918508862784
Keep in the background.,Make myself the center of attention.,-0.4560405126215804
Am not easily affected by my emotions.,Make myself the center of attention.,-0.03591809456081839
Am indifferent to the feelings of others.,Make myself the center of attention.,0.049133566572850396
Break my promises.,Make myself the center of attention.,0.09650613866399405
Am not embarrassed easily.,Make myself the center of attention.,0.24798010898851794
Like to take my time.,Make myself the center of attention.,-0.09373201043329207
Don't like the idea of change.,Make myself the center of attention.,-0.09291485547206652
Yell at people.,Make myself the center of attention.,0.17047677554861404
Demand quality.,Make myself the center of attention.,-0.0667048463556026
Easily resist temptations.,Make myself the center of attention.,-0.12087847045395014
Willing to try anything once.,Make myself the center of attention.,-0.15285568349607664
Avoid philosophical discussions.,Make myself the center of attention.,-0.04648486608528093
Have a high opinion of myself.,Make myself the center of attention.,0.264914775717285
Waste my time.,Make myself the center of attention.,0.03832189383034138
Can handle complex problems.,Make myself the center of attention.,0.029413969405851118
Laugh aloud.,Make myself the center of attention.,-0.21802031935425611
Believe laws should be strictly enforced.,Make myself the center of attention.,-0.05831533341712496
Believe in an eye for an eye.,Make myself the center of attention.,0.06908236335805375
Rush into things.,Make myself the center of attention.,0.233672637880032
Am not easily disturbed by events.,Make myself the center of attention.,0.028459494549080137
Avoid contacts with others.,Make myself the center of attention.,-0.2614755941974665
Do not have a good imagination.,Make myself the center of attention.,-0.08474593573895914
Suspect hidden motives in others.,Make myself the center of attention.,0.020462579907162607
Don't understand things.,Make myself the center of attention.,-0.024372629026353305
Am not easily annoyed.,Make myself the center of attention.,-0.03635391208564255
Don't like crowded events.,Make myself the center of attention.,-0.31848980587446485
Do not enjoy going to art museums.,Make myself the center of attention.,0.03284764540574766
Pretend to be concerned for others.,Make myself the center of attention.,0.12311221959922557
Leave my belongings around.,Make myself the center of attention.,0.11445554098377209
Seldom feel blue.,Make myself the center of attention.,0.08581566413026469
Have little to say.,Make myself the center of attention.,-0.3285484206058507
Rarely notice my emotional reactions.,Make myself the center of attention.,-0.02148187063491315
Make people feel uncomfortable.,Make myself the center of attention.,0.031808766425152894
Get others to do my duties.,Make myself the center of attention.,0.23247875638911394
Am comfortable in unfamiliar situations.,Make myself the center of attention.,0.20087814524360006
Like a leisurely lifestyle.,Make myself the center of attention.,0.05085294564085914
Am a creature of habit.,Make myself the center of attention.,-0.08760246667683026
Insult people.,Make myself the center of attention.,0.2118796781889314
Am not highly motivated to succeed.,Make myself the center of attention.,-0.06296808944377989
Am able to control my cravings.,Make myself the center of attention.,-0.06028723610767905
Seek danger.,Make myself the center of attention.,-0.2465090117448946
Have difficulty understanding abstract ideas.,Make myself the center of attention.,-0.01766904792805542
Know the answers to many questions.,Make myself the center of attention.,0.10166840034026604
Need a push to get started.,Make myself the center of attention.,0.011861768426185639
Know how to cope.,Make myself the center of attention.,0.043696107164119743
Amuse my friends.,Make myself the center of attention.,-0.2636916899364941
Believe that we coddle criminals too much.,Make myself the center of attention.,0.00567240214308188
Try not to think about the needy.,Make myself the center of attention.,0.04857890906791833
Do crazy things.,Make myself the center of attention.,0.3361011302396912
Don't worry about things that have already happened.,Make myself the center of attention.,0.05044587372362367
Am not really interested in others.,Make myself the center of attention.,-0.025947163629504808
Seldom get lost in thought.,Make myself the center of attention.,0.010377863267951877
Am wary of others.,Make myself the center of attention.,-0.07675012371389729
Have little to contribute.,Make myself the center of attention.,-0.16132208882947002
Keep my cool.,Make myself the center of attention.,-0.03617561816349042
Avoid crowds.,Make myself the center of attention.,-0.3342068304609982
Do not like concerts.,Make myself the center of attention.,-0.14865448960334932
Take advantage of others.,Make myself the center of attention.,0.24278675502622177
Am not bothered by messy people.,Make myself the center of attention.,0.03416413985480533
Feel comfortable with myself.,Make myself the center of attention.,0.14897511234126418
Don't like to draw attention to myself.,Make myself the center of attention.,-0.6279425887471943
Experience very few emotional highs and lows.,Make myself the center of attention.,-0.06597450598531317
Turn my back on others.,Make myself the center of attention.,0.054226220691208395
Do the opposite of what is asked.,Make myself the center of attention.,0.15351738402433668
Am not bothered by difficult social situations.,Make myself the center of attention.,0.2355448719713805
Let things proceed at their own pace.,Make myself the center of attention.,-0.0770933992022831
Dislike new foods.,Make myself the center of attention.,-0.023339837517792325
Get back at others.,Make myself the center of attention.,0.19171534994393877
Do just enough work to get by.,Make myself the center of attention.,0.08969848564188025
Never spend more than I can afford.,Make myself the center of attention.,-0.10526171791200976
Would never go hang gliding or bungee jumping.,Make myself the center of attention.,-0.1497019946733594
Am not interested in theoretical discussions.,Make myself the center of attention.,-0.02008246419443795
Boast about my virtues.,Make myself the center of attention.,0.33851004649018535
Have difficulty starting tasks.,Make myself the center of attention.,0.025754288525597063
Readily overcome setbacks.,Make myself the center of attention.,0.07158494930360955
Am not easily amused.,Make myself the center of attention.,-0.10842270984684477
Believe that we should be tough on crime.,Make myself the center of attention.,-0.03631269185123587
Believe people should fend for themselves.,Make myself the center of attention.,0.06251463502171731
Act without thinking.,Make myself the center of attention.,0.23119967118575038
Adapt easily to new situations.,Make myself the center of attention.,0.19996547140597948
Keep others at a distance.,Make myself the center of attention.,-0.21577190995078735
Have difficulty imagining things.,Make myself the center of attention.,-0.06049866053286285
Believe that people are essentially evil.,Make myself the center of attention.,0.02018441989109756
Don't see the consequences of things.,Make myself the center of attention.,0.15942118482016293
Rarely complain.,Make myself the center of attention.,-0.1123191435139805
Seek quiet.,Make myself the center of attention.,-0.32212542429395064
Do not enjoy watching dance performances.,Make myself the center of attention.,-0.03460223592578555
Obstruct others' plans.,Make myself the center of attention.,0.1839557252269323
Am not bothered by disorder.,Make myself the center of attention.,0.07250147784243273
Am very pleased with myself.,Make myself the center of attention.,0.20931376844094524
Hold back my opinions.,Make myself the center of attention.,-0.29142058970621343
Don't understand people who get emotional.,Make myself the center of attention.,-0.0028843446481167053
Take no time for others.,Make myself the center of attention.,0.01086024008275351
Misrepresent the facts.,Make myself the center of attention.,0.14732115138897725
Am able to stand up for myself.,Make myself the center of attention.,0.16839009184325623
React slowly.,Make myself the center of attention.,-0.15317190418140508
Am attached to conventional ways.,Make myself the center of attention.,-0.09251490409003084
Hold a grudge.,Make myself the center of attention.,0.05969403295847174
Put little time and effort into my work.,Make myself the center of attention.,0.07156154429330168
Never splurge.,Make myself the center of attention.,-0.10199988389252913
Dislike loud music.,Make myself the center of attention.,-0.1506504182275495
Avoid difficult reading material.,Make myself the center of attention.,0.043516128683967266
Make myself the center of attention.,Make myself the center of attention.,1
Postpone decisions.,Make myself the center of attention.,0.03196069520534339
Am calm even in tense situations.,Make myself the center of attention.,0.04464768947594336
Seldom joke around.,Make myself the center of attention.,-0.15663872341420979
Like to stand during the national anthem.,Make myself the center of attention.,0.034611040203306374
Can't stand weak people.,Make myself the center of attention.,0.12307865391240785
Often make last-minute plans.,Make myself the center of attention.,0.1850615512293638
Worry about things.,Postpone decisions.,-0.1443968989227255
Make friends easily.,Postpone decisions.,0.14473463064671876
Have a vivid imagination.,Postpone decisions.,-0.013595546761372363
Trust others.,Postpone decisions.,0.05718912115439147
Complete tasks successfully.,Postpone decisions.,0.29302382259675086
Get angry easily.,Postpone decisions.,-0.0743252872522091
Love large parties.,Postpone decisions.,0.05082632362479747
Believe in the importance of art.,Postpone decisions.,-0.033316574816895296
Would never cheat on my taxes.,Postpone decisions.,0.08499012040062029
Like order.,Postpone decisions.,0.15202377707251802
Often feel blue.,Postpone decisions.,-0.23732486085094645
Take charge.,Postpone decisions.,0.26726885146891566
Experience my emotions intensely.,Postpone decisions.,-0.07849959709897243
Make people feel welcome.,Postpone decisions.,0.11616948085500835
Try to follow the rules.,Postpone decisions.,0.11954156210924896
Am easily intimidated.,Postpone decisions.,-0.2538929261095314
Am always busy.,Postpone decisions.,0.1670688474219073
Prefer variety to routine.,Postpone decisions.,6.744839792131435e-4
Am easy to satisfy.,Postpone decisions.,0.037620813669255876
Go straight for the goal.,Postpone decisions.,0.3037168303264757
Often eat too much.,Postpone decisions.,-0.11641562231064592
Love excitement.,Postpone decisions.,0.047637692928839855
Like to solve complex problems.,Postpone decisions.,0.11106742799948378
Dislike being the center of attention.,Postpone decisions.,-0.027148826026084878
Get chores done right away.,Postpone decisions.,0.3227534058340205
Panic easily.,Postpone decisions.,-0.20396149170649677
Radiate joy.,Postpone decisions.,0.12378196464578299
Tend to vote for liberal political candidates.,Postpone decisions.,-0.07838301145010629
Sympathize with the homeless.,Postpone decisions.,-0.04708550861540031
Avoid mistakes.,Postpone decisions.,0.13145194669131094
Fear for the worst.,Postpone decisions.,-0.2091808676134696
Warm up quickly to others.,Postpone decisions.,0.08710775534165865
Enjoy wild flights of fantasy.,Postpone decisions.,-0.1110725018466077
Believe that others have good intentions.,Postpone decisions.,0.044734007559284375
Excel in what I do.,Postpone decisions.,0.2272793825801634
Get irritated easily.,Postpone decisions.,-0.13850939826235803
Talk to a lot of different people at parties.,Postpone decisions.,0.11692784105030249
Like music.,Postpone decisions.,-0.007464687623166582
Stick to the rules.,Postpone decisions.,0.12025045073449199
Like to tidy up.,Postpone decisions.,0.19707574316459664
Dislike myself.,Postpone decisions.,-0.24116344789944644
Try to lead others.,Postpone decisions.,0.20934779666448713
Feel others' emotions.,Postpone decisions.,-0.0045719709326232216
Anticipate the needs of others.,Postpone decisions.,0.06361532095190767
Keep my promises.,Postpone decisions.,0.2197380652888709
Am afraid that I will do the wrong thing.,Postpone decisions.,-0.2594620744545358
Am always on the go.,Postpone decisions.,0.15713482534416856
Like to visit new places.,Postpone decisions.,0.07124554562796984
Can't stand confrontations.,Postpone decisions.,-0.17833191470219525
Work hard.,Postpone decisions.,0.26144656866819305
Don't know why I do some of the things I do.,Postpone decisions.,-0.2358971584132489
Seek adventure.,Postpone decisions.,0.06500442470323965
Love to read challenging material.,Postpone decisions.,0.059788191790332866
Dislike talking about myself.,Postpone decisions.,-0.028124153250260398
Am always prepared.,Postpone decisions.,0.30019267319587756
Become overwhelmed by events.,Postpone decisions.,-0.2546758851898088
Have a lot of fun.,Postpone decisions.,0.13311065160079116
Believe that there is no absolute right or wrong.,Postpone decisions.,-0.06123850046262898
Feel sympathy for those who are worse off than myself.,Postpone decisions.,-0.037180520368555105
Choose my words with care.,Postpone decisions.,0.07274893487471086
Am afraid of many things.,Postpone decisions.,-0.2391465174606851
Feel comfortable around people.,Postpone decisions.,0.1813155452346324
Love to daydream.,Postpone decisions.,-0.1574939988256592
Trust what people say.,Postpone decisions.,0.014629213052172631
Handle tasks smoothly.,Postpone decisions.,0.30255249516934785
Get upset easily.,Postpone decisions.,-0.1527366089870973
Enjoy being part of a group.,Postpone decisions.,0.0404530109367685
See beauty in things that others might not notice.,Postpone decisions.,-0.0012787366101477456
Use flattery to get ahead.,Postpone decisions.,0.05427004500451109
Want everything to be just right.,Postpone decisions.,0.006175854589435859
Am often down in the dumps.,Postpone decisions.,-0.2638847978096899
Can talk others into doing things.,Postpone decisions.,0.08760205929205268
Am passionate about causes.,Postpone decisions.,0.08397595907408253
Love to help others.,Postpone decisions.,0.08176321445084181
Pay my bills on time.,Postpone decisions.,0.21171008040777706
Find it difficult to approach others.,Postpone decisions.,-0.2398595078977233
Do a lot in my spare time.,Postpone decisions.,0.2314089291651881
Interested in many things.,Postpone decisions.,0.08278049108381422
Hate to seem pushy.,Postpone decisions.,-0.09892681041162996
Turn plans into actions.,Postpone decisions.,0.3602622238454954
Do things I later regret.,Postpone decisions.,-0.2586923958545068
Love action.,Postpone decisions.,0.11355878623795475
Have a rich vocabulary.,Postpone decisions.,0.03385976748634568
Consider myself an average person.,Postpone decisions.,0.004386517265467276
Start tasks right away.,Postpone decisions.,0.3847036493238608
Feel that I'm unable to deal with things.,Postpone decisions.,-0.31085358262057217
Express childlike joy.,Postpone decisions.,-0.03159061805520646
Believe that criminals should receive help rather than punishment.,Postpone decisions.,-0.0824010586987688
Value cooperation over competition.,Postpone decisions.,-0.010181226740511327
Stick to my chosen path.,Postpone decisions.,0.18991473673664241
Get stressed out easily.,Postpone decisions.,-0.2296960210338659
Act comfortably with others.,Postpone decisions.,0.17449454942685164
Like to get lost in thought.,Postpone decisions.,-0.17744457543747744
Believe that people are basically moral.,Postpone decisions.,0.04116461035272442
Am sure of my ground.,Postpone decisions.,0.2827681233115841
Am often in a bad mood.,Postpone decisions.,-0.21077828327087664
Involve others in what I am doing.,Postpone decisions.,0.13266034827360149
Love flowers.,Postpone decisions.,0.03991907366072704
Use others for my own ends.,Postpone decisions.,0.09162348059113286
Love order and regularity.,Postpone decisions.,0.1251464563148893
Have a low opinion of myself.,Postpone decisions.,-0.2571516147515741
Seek to influence others.,Postpone decisions.,0.0802942674863159
Enjoy examining myself and my life.,Postpone decisions.,0.0385174819951598
Am concerned about others.,Postpone decisions.,0.015939516138883517
Tell the truth.,Postpone decisions.,0.17442337336876002
Am afraid to draw attention to myself.,Postpone decisions.,-0.1414436072205654
Can manage many things at the same time.,Postpone decisions.,0.2577946857795841
Like to begin new things.,Postpone decisions.,0.14767032658282794
Have a sharp tongue.,Postpone decisions.,0.002707332538086605
Plunge into tasks with all my heart.,Postpone decisions.,0.23234997871495616
Go on binges.,Postpone decisions.,-0.18712076936282984
Enjoy being part of a loud crowd.,Postpone decisions.,-0.0016113229661807533
Can handle a lot of information.,Postpone decisions.,0.17455130614152972
Seldom toot my own horn.,Postpone decisions.,-0.01837113709098003
Get to work at once.,Postpone decisions.,0.3285225293543633
Can't make up my mind.,Postpone decisions.,-0.4496688280359946
Laugh my way through life.,Postpone decisions.,-0.01533592156797955
Believe in one true religion.,Postpone decisions.,-0.062543528512322
Suffer from others' sorrows.,Postpone decisions.,-0.11675039353789221
Jump into things without thinking.,Postpone decisions.,0.22027455775248847
Get caught up in my problems.,Postpone decisions.,-0.29685271050653117
Cheer people up.,Postpone decisions.,0.09340776161731186
Indulge in my fantasies.,Postpone decisions.,-0.08860308258128381
Believe in human goodness.,Postpone decisions.,0.05334850011102875
Come up with good solutions.,Postpone decisions.,0.19498010862489504
Lose my temper.,Postpone decisions.,-0.10921634045474761
Love surprise parties.,Postpone decisions.,0.03810712468195946
Enjoy the beauty of nature.,Postpone decisions.,0.030716494910376792
Know how to get around the rules.,Postpone decisions.,0.049296241106243165
Do things according to a plan.,Postpone decisions.,0.22292141233478363
Have frequent mood swings.,Postpone decisions.,-0.23279807753264362
Take control of things.,Postpone decisions.,0.2701247077995006
Try to understand myself.,Postpone decisions.,-0.010335183895182232
Have a good word for everyone.,Postpone decisions.,0.07666506779588866
Listen to my conscience.,Postpone decisions.,0.11939457767856729
Only feel comfortable with friends.,Postpone decisions.,-0.1634104145326713
React quickly.,Postpone decisions.,0.13896934770195843
Prefer to stick with things that I know.,Postpone decisions.,0.13903482792166633
Contradict others.,Postpone decisions.,0.1232050015272785
Do more than what's expected of me.,Postpone decisions.,0.242460711326121
Love to eat.,Postpone decisions.,-0.08112123307469415
Enjoy being reckless.,Postpone decisions.,-0.11482537864159913
Enjoy thinking about things.,Postpone decisions.,-0.016767552559620896
Believe that I am better than others.,Postpone decisions.,0.04647252031657546
Carry out my plans.,Postpone decisions.,0.36960904446830173
Get overwhelmed by emotions.,Postpone decisions.,-0.22939529316146928
Love life.,Postpone decisions.,0.18680684979529222
Tend to vote for conservative political candidates.,Postpone decisions.,-0.07113605853702791
Am not interested in other people's problems.,Postpone decisions.,0.008463985273030522
Make rash decisions.,Postpone decisions.,0.18916014841613657
Am not easily bothered by things.,Postpone decisions.,-0.14202873569217983
Am hard to get to know.,Postpone decisions.,0.13652201140739292
Spend time reflecting on things.,Postpone decisions.,-0.08440760786182529
Think that all will be well.,Postpone decisions.,0.10932404332782719
Know how to get things done.,Postpone decisions.,0.31537604555311755
Rarely get irritated.,Postpone decisions.,-0.11741196185602541
Prefer to be alone.,Postpone decisions.,0.10623568499536758
Do not like art.,Postpone decisions.,-0.00467218566430048
Cheat to get ahead.,Postpone decisions.,0.14880060195091893
Often forget to put things back in their proper place.,Postpone decisions.,0.26385705410570287
Feel desperate.,Postpone decisions.,-0.3065430048334729
Wait for others to lead the way.,Postpone decisions.,0.33367797453591985
Seldom get emotional.,Postpone decisions.,-0.07944310203143838
Look down on others.,Postpone decisions.,0.1266522742062045
Break rules.,Postpone decisions.,0.15646697417084637
Stumble over my words.,Postpone decisions.,-0.25777219245676025
Like to take it easy.,Postpone decisions.,0.18421337322485645
Dislike changes.,Postpone decisions.,0.1808549011849453
Love a good fight.,Postpone decisions.,-0.009072402922991525
Set high standards for myself and others.,Postpone decisions.,0.12598181449068732
Rarely overindulge.,Postpone decisions.,-0.15971096971215987
Act wild and crazy.,Postpone decisions.,-0.05823817381151874
Am not interested in abstract ideas.,Postpone decisions.,-0.01870251576388607
Think highly of myself.,Postpone decisions.,-0.14431474887897314
Find it difficult to get down to work.,Postpone decisions.,0.40800486577053174
Remain calm under pressure.,Postpone decisions.,-0.20604558693789687
Look at the bright side of life.,Postpone decisions.,0.1878057418659572
Believe that too much tax money goes to support artists.,Postpone decisions.,-0.011367199133561821
Tend to dislike soft-hearted people.,Postpone decisions.,0.007778153012238447
Like to act on a whim.,Postpone decisions.,0.1251979107878999
Am relaxed most of the time.,Postpone decisions.,-0.12022584921739714
Often feel uncomfortable around others.,Postpone decisions.,0.198673019505181
Seldom daydream.,Postpone decisions.,-0.12890440233876993
Distrust people.,Postpone decisions.,0.10250990506716724
Misjudge situations.,Postpone decisions.,0.2715828996900675
Seldom get mad.,Postpone decisions.,-0.0736759171964381
Want to be left alone.,Postpone decisions.,0.15902363811358639
Do not like poetry.,Postpone decisions.,0.01695093691835893
Put people under pressure.,Postpone decisions.,0.006799789276838392
Leave a mess in my room.,Postpone decisions.,0.27005882905552897
Feel that my life lacks direction.,Postpone decisions.,-0.35490369070357486
Keep in the background.,Postpone decisions.,0.2172147992799945
Am not easily affected by my emotions.,Postpone decisions.,-0.1319906968560578
Am indifferent to the feelings of others.,Postpone decisions.,0.011178017286538706
Break my promises.,Postpone decisions.,0.24335192418076135
Am not embarrassed easily.,Postpone decisions.,-0.15761203641191757
Like to take my time.,Postpone decisions.,0.1325177184782412
Don't like the idea of change.,Postpone decisions.,0.1702790441807974
Yell at people.,Postpone decisions.,0.0909519709186408
Demand quality.,Postpone decisions.,0.07992234717864838
Easily resist temptations.,Postpone decisions.,-0.20741603331901654
Willing to try anything once.,Postpone decisions.,0.02558960420712347
Avoid philosophical discussions.,Postpone decisions.,0.017832433574305005
Have a high opinion of myself.,Postpone decisions.,-0.1435171698127948
Waste my time.,Postpone decisions.,0.4135044942910238
Can handle complex problems.,Postpone decisions.,-0.16565537192617122
Laugh aloud.,Postpone decisions.,0.03435562610254595
Believe laws should be strictly enforced.,Postpone decisions.,-0.12837475750370242
Believe in an eye for an eye.,Postpone decisions.,-0.040609488152238554
Rush into things.,Postpone decisions.,0.1872583781361158
Am not easily disturbed by events.,Postpone decisions.,-0.13204454738808186
Avoid contacts with others.,Postpone decisions.,0.19482061967305836
Do not have a good imagination.,Postpone decisions.,0.03771360666619246
Suspect hidden motives in others.,Postpone decisions.,0.14029469043114853
Don't understand things.,Postpone decisions.,0.23116137549262142
Am not easily annoyed.,Postpone decisions.,-0.12185436460405474
Don't like crowded events.,Postpone decisions.,0.08949831099942344
Do not enjoy going to art museums.,Postpone decisions.,0.03031348578597792
Pretend to be concerned for others.,Postpone decisions.,0.14205753909211097
Leave my belongings around.,Postpone decisions.,0.28269633785136333
Seldom feel blue.,Postpone decisions.,-0.18321287199755987
Have little to say.,Postpone decisions.,0.13905259882928145
Rarely notice my emotional reactions.,Postpone decisions.,0.031639777394034195
Make people feel uncomfortable.,Postpone decisions.,0.13386603535118968
Get others to do my duties.,Postpone decisions.,0.189987789373088
Am comfortable in unfamiliar situations.,Postpone decisions.,-0.13703274643159274
Like a leisurely lifestyle.,Postpone decisions.,0.15755087607046067
Am a creature of habit.,Postpone decisions.,0.08915547692692391
Insult people.,Postpone decisions.,0.12189402431093861
Am not highly motivated to succeed.,Postpone decisions.,0.2393296583357376
Am able to control my cravings.,Postpone decisions.,-0.19538410462020275
Seek danger.,Postpone decisions.,-0.019942290450428345
Have difficulty understanding abstract ideas.,Postpone decisions.,0.08331951108850398
Know the answers to many questions.,Postpone decisions.,-0.07169973418667981
Need a push to get started.,Postpone decisions.,0.4291095562256087
Know how to cope.,Postpone decisions.,-0.23652080746713702
Amuse my friends.,Postpone decisions.,0.024566469406096157
Believe that we coddle criminals too much.,Postpone decisions.,-0.061613053729038615
Try not to think about the needy.,Postpone decisions.,0.0892399099237626
Do crazy things.,Postpone decisions.,0.07662154278192969
Don't worry about things that have already happened.,Postpone decisions.,-0.1578662309875515
Am not really interested in others.,Postpone decisions.,0.06901494031339343
Seldom get lost in thought.,Postpone decisions.,-0.1292961123157403
Am wary of others.,Postpone decisions.,0.1206954812211519
Have little to contribute.,Postpone decisions.,0.21341523498223078
Keep my cool.,Postpone decisions.,-0.1466990221191587
Avoid crowds.,Postpone decisions.,0.11881712908178052
Do not like concerts.,Postpone decisions.,0.039547035675482844
Take advantage of others.,Postpone decisions.,0.13956341348311727
Am not bothered by messy people.,Postpone decisions.,0.10806199091484714
Feel comfortable with myself.,Postpone decisions.,-0.23901525066727683
Don't like to draw attention to myself.,Postpone decisions.,0.06733215922272053
Experience very few emotional highs and lows.,Postpone decisions.,-0.139737057668652
Turn my back on others.,Postpone decisions.,0.14824136787162712
Do the opposite of what is asked.,Postpone decisions.,0.19321717501886246
Am not bothered by difficult social situations.,Postpone decisions.,-0.1907279409017679
Let things proceed at their own pace.,Postpone decisions.,0.07770912885562979
Dislike new foods.,Postpone decisions.,0.06857366184724514
Get back at others.,Postpone decisions.,0.08985735229750666
Do just enough work to get by.,Postpone decisions.,0.32119002895283116
Never spend more than I can afford.,Postpone decisions.,-0.10331766106915155
Would never go hang gliding or bungee jumping.,Postpone decisions.,0.02323782214257447
Am not interested in theoretical discussions.,Postpone decisions.,0.015130021111238604
Boast about my virtues.,Postpone decisions.,0.01916585185786302
Have difficulty starting tasks.,Postpone decisions.,0.44979009561875477
Readily overcome setbacks.,Postpone decisions.,-0.2153312871889928
Am not easily amused.,Postpone decisions.,0.011062094904656492
Believe that we should be tough on crime.,Postpone decisions.,-0.1098755742828378
Believe people should fend for themselves.,Postpone decisions.,-0.016140538296899955
Act without thinking.,Postpone decisions.,0.222853022542478
Adapt easily to new situations.,Postpone decisions.,-0.2125777551383721
Keep others at a distance.,Postpone decisions.,0.1836485429668579
Have difficulty imagining things.,Postpone decisions.,0.04839097600505296
Believe that people are essentially evil.,Postpone decisions.,0.08663046808896398
Don't see the consequences of things.,Postpone decisions.,0.21491775223170992
Rarely complain.,Postpone decisions.,-0.15763986183222342
Seek quiet.,Postpone decisions.,0.07473214373020509
Do not enjoy watching dance performances.,Postpone decisions.,0.04219832415333531
Obstruct others' plans.,Postpone decisions.,0.12382257322494122
Am not bothered by disorder.,Postpone decisions.,0.10042485217683196
Am very pleased with myself.,Postpone decisions.,-0.24201237690891778
Hold back my opinions.,Postpone decisions.,0.16797749623698185
Don't understand people who get emotional.,Postpone decisions.,0.015460319023722453
Take no time for others.,Postpone decisions.,0.11161988357681553
Misrepresent the facts.,Postpone decisions.,0.2302758271550629
Am able to stand up for myself.,Postpone decisions.,-0.2433888192835448
React slowly.,Postpone decisions.,0.25377727578648895
Am attached to conventional ways.,Postpone decisions.,0.05781331267222719
Hold a grudge.,Postpone decisions.,0.1508407163729056
Put little time and effort into my work.,Postpone decisions.,0.265146065533155
Never splurge.,Postpone decisions.,-0.07246412748105309
Dislike loud music.,Postpone decisions.,-0.006742419710514484
Avoid difficult reading material.,Postpone decisions.,0.10771324608191701
Make myself the center of attention.,Postpone decisions.,0.03196069520534339
Postpone decisions.,Postpone decisions.,1
Am calm even in tense situations.,Postpone decisions.,-0.18039247323591492
Seldom joke around.,Postpone decisions.,-0.011598735296582946
Like to stand during the national anthem.,Postpone decisions.,-0.1412183617271719
Can't stand weak people.,Postpone decisions.,-0.015480534164726677
